"Version","Task","Concept","Att 1 - Brand","Att 2 - Verified Buyer Ratings","Att 3 - Mattress Type","Att 4 - Firmness","Att 5 - Trial Period","Att 6 - Warranty","Att 7 - Price (Queen)"
15,1,3,8,3,2,2,4,1,2
15,1,4,12,5,4,4,2,2,7
15,2,1,11,2,3,5,1,3,1
15,2,2,9,3,2,4,2,4,3
15,2,3,14,1,1,1,3,1,5
15,2,4,10,5,4,2,4,2,4
15,3,1,16,5,5,2,4,1,6
15,3,2,1,1,1,4,3,3,2
15,3,3,15,3,2,3,2,2,3
15,3,4,5,4,4,1,1,4,5
15,4,1,7,1,5,2,4,3,2
15,4,2,2,2,3,5,1,2,1
15,4,3,4,5,1,3,2,1,3
15,4,4,6,3,2,1,3,4,7
15,5,1,8,4,3,4,2,4,4
15,5,2,10,3,5,3,1,1,5
15,5,3,5,5,2,2,3,2,6
15,5,4,15,2,4,5,4,3,1
15,6,1,13,2,4,5,4,2,6
15,6,2,1,1,1,1,2,1,7
15,6,3,6,4,3,4,3,3,5
15,6,4,16,3,5,2,1,4,4
15,7,1,14,4,2,5,2,1,3
15,7,2,11,5,3,4,3,3,1
15,7,3,12,1,4,3,1,4,2
15,7,4,4,2,1,1,4,2,7
15,8,1,7,5,5,1,4,4,4
15,8,2,2,1,3,5,3,3,3
15,8,3,3,3,2,4,2,1,1
15,8,4,9,2,1,3,1,2,6
15,9,1,14,1,2,1,4,3,7
15,9,2,11,4,4,2,2,2,5
15,9,3,2,3,1,4,1,4,2
15,9,4,10,2,3,5,3,1,3
15,10,1,16,3,3,5,4,4,6
15,10,2,8,5,5,2,1,3,2
15,10,3,12,4,4,3,2,1,4
15,10,4,6,1,1,1,3,2,7
15,11,1,7,2,2,4,2,1,5
15,11,2,1,5,5,3,4,4,2
15,11,3,9,1,3,5,3,2,6
15,11,4,5,4,4,2,1,3,1
15,12,1,13,4,2,3,4,1,7
15,12,2,15,3,5,2,2,2,3
15,12,3,3,5,4,1,1,3,1
15,12,4,4,2,1,4,3,4,5
16,1,1,10,2,3,3,4,2,1
16,1,2,14,5,2,4,1,1,4
16,1,3,5,1,5,2,3,3,7
16,1,4,15,4,4,5,2,4,2
16,2,1,9,1,3,3,3,3,6
16,2,2,12,5,5,4,4,1,3
16,2,3,3,3,1,1,2,2,4
16,2,4,13,4,2,2,1,4,5
16,3,1,4,3,1,1,1,4,5
16,3,2,8,5,3,4,3,3,7
16,3,3,6,1,5,2,4,1,4
16,3,4,11,2,4,5,2,2,3
16,4,1,16,4,1,1,3,2,1
16,4,2,7,3,2,3,2,1,6
16,4,3,2,2,4,5,1,3,2
16,4,4,1,5,3,2,4,4,3
16,5,1,9,4,1,4,3,2,2
16,5,2,12,2,4,3,4,1,7
16,5,3,15,1,5,1,1,3,6
16,5,4,5,3,2,5,2,4,5
16,6,1,3,2,3,2,4,1,6
16,6,2,16,5,4,3,2,4,1
16,6,3,11,3,2,5,3,3,5
16,6,4,1,4,1,4,1,2,4
16,7,1,13,4,4,4,4,2,4
16,7,2,4,1,5,1,1,3,3
16,7,3,10,5,3,2,2,1,2
16,7,4,7,2,2,5,3,4,1
16,8,1,14,1,5,3,1,2,1
16,8,2,8,3,1,1,2,3,7
16,8,3,2,2,3,2,4,1,5
16,8,4,6,4,2,4,3,4,3
16,9,1,15,1,1,5,1,4,4
16,9,2,1,3,5,1,4,3,7
16,9,3,4,5,4,3,3,1,2
16,9,4,6,4,3,4,2,2,6
16,10,1,10,5,4,1,3,2,5
16,10,2,2,3,5,5,4,1,6
16,10,3,11,1,1,2,2,3,1
16,10,4,9,2,2,3,1,4,2
16,11,1,7,1,5,5,3,1,1
16,11,2,5,3,1,4,2,4,3
16,11,3,3,4,4,1,1,3,7
16,11,4,13,2,2,3,4,2,4
16,12,1,14,5,3,2,2,4,2
16,12,2,12,1,5,4,3,3,7
16,12,3,8,2,4,5,1,1,6
16,12,4,16,4,1,3,4,2,3
17,1,1,15,2,4,5,1,4,3
17,1,2,16,5,2,1,3,1,4
17,1,3,14,3,3,2,2,3,5
17,1,4,3,1,1,4,4,2,6
17,2,1,9,5,2,2,4,1,5
17,2,2,4,3,5,3,3,2,7
17,2,3,5,1,4,5,1,3,2
17,2,4,2,4,3,1,2,4,1
17,3,1,6,5,5,4,4,1,6
17,3,2,13,2,3,3,1,3,5
17,3,3,8,4,1,1,2,4,2
17,3,4,10,3,2,2,3,2,4
17,4,1,1,4,3,3,2,4,7
17,4,2,11,5,5,5,1,2,4
17,4,3,7,1,1,4,4,3,3
17,4,4,12,2,2,2,3,1,1
17,5,1,9,4,5,5,3,2,4
17,5,2,1,5,1,4,1,3,2
17,5,3,16,1,3,3,2,1,3
17,5,4,6,3,4,1,4,4,5
17,6,1,10,2,2,1,3,4,6
17,6,2,8,1,3,3,4,2,3
17,6,3,2,3,4,2,1,1,7
17,6,4,14,5,1,5,2,3,1
17,7,1,3,5,3,3,2,3,4
17,7,2,5,3,5,2,4,1,7
17,7,3,12,4,4,1,1,4,2
17,7,4,7,2,2,4,3,2,1
17,8,1,15,4,5,1,2,3,6
17,8,2,11,3,2,4,1,1,5
17,8,3,4,1,4,2,4,4,7
17,8,4,13,2,1,5,3,2,3
17,9,1,12,2,2,1,2,2,2
17,9,2,14,5,3,4,3,3,6
17,9,3,1,3,5,5,4,4,4
17,9,4,4,4,4,3,1,1,1
17,10,1,8,1,1,2,3,2,5
17,10,2,16,5,2,3,4,3,2
17,10,3,10,3,5,1,1,1,3
17,10,4,15,4,4,5,2,4,6
17,11,1,2,1,3,4,4,2,5
17,11,2,9,2,1,2,2,1,7
17,11,3,11,5,4,1,3,4,4
17,11,4,7,4,5,5,1,3,1
17,12,1,6,2,2,4,4,2,2
17,12,2,3,4,5,5,3,4,5
17,12,3,5,3,1,3,2,3,4
17,12,4,13,1,3,2,1,1,1
18,1,1,5,2,4,3,2,4,7
18,1,2,6,3,1,4,1,1,5
18,1,3,1,1,2,2,4,3,3
18,1,4,3,5,3,1,3,2,6
18,2,1,11,3,2,4,3,1,4
18,2,2,13,4,3,5,2,3,2
18,2,3,15,1,1,1,1,4,6
18,2,4,8,5,4,3,4,2,7
18,3,1,10,1,2,1,1,2,4
18,3,2,12,2,5,2,2,4,3
18,3,3,14,5,1,4,3,1,6
18,3,4,4,3,4,5,4,3,1
18,4,1,2,1,1,4,1,4,3
18,4,2,9,4,3,2,2,3,2
18,4,3,7,2,5,3,3,2,5
18,4,4,16,5,2,5,4,1,1
18,5,1,3,4,3,3,3,3,2
18,5,2,12,2,5,1,1,1,5
18,5,3,1,5,2,4,2,4,4
18,5,4,7,3,4,2,4,2,7
18,6,1,8,1,5,3,2,1,3
18,6,2,14,3,3,5,1,4,6
18,6,3,2,4,4,1,4,2,7
18,6,4,6,2,1,2,3,3,1
18,7,1,5,2,3,3,1,2,2
18,7,2,15,5,1,2,4,3,3
18,7,3,16,4,2,1,2,4,4
18,7,4,9,1,5,5,3,1,6
18,8,1,10,1,3,3,1,2,1
18,8,2,13,3,4,4,3,1,7
18,8,3,11,5,1,2,2,4,5
18,8,4,4,4,5,5,4,3,2
18,9,1,3,2,4,4,2,3,5
18,9,2,5,3,2,1,1,4,4
18,9,3,12,5,5,5,3,1,3
18,9,4,8,1,1,3,4,2,1
18,10,1,6,4,3,2,1,4,6
18,10,2,2,2,4,1,2,1,7
18,10,3,11,3,2,4,3,2,5
18,10,4,9,5,1,3,4,3,2
18,11,1,14,4,3,2,3,1,7
18,11,2,1,3,4,4,2,2,3
18,11,3,7,2,2,1,4,4,6
18,11,4,15,1,5,5,1,3,4
18,12,1,10,1,3,5,2,4,6
18,12,2,13,5,4,2,1,3,1
18,12,3,16,4,5,4,4,1,7
18,12,4,4,2,2,1,3,2,4
19,1,1,11,3,1,3,2,1,1
19,1,2,1,2,4,1,3,4,5
19,1,3,2,5,3,5,1,3,3
19,1,4,6,4,5,4,4,2,2
19,2,1,7,5,3,5,1,4,2
19,2,2,13,1,2,2,2,2,4
19,2,3,15,3,1,3,3,1,1
19,2,4,16,2,4,1,4,3,5
19,3,1,14,5,3,1,4,1,4
19,3,2,4,1,5,3,1,3,6
19,3,3,5,4,2,4,2,2,7
19,3,4,9,3,1,2,3,4,3
19,4,1,12,1,1,4,3,2,1
19,4,2,10,3,4,3,4,1,7
19,4,3,3,2,5,2,2,3,3
19,4,4,8,4,2,5,1,4,2
19,5,1,14,5,3,5,3,2,6
19,5,2,11,3,2,2,4,1,5
19,5,3,2,2,5,1,2,3,4
19,5,4,7,1,4,4,1,4,2
19,6,1,16,1,2,4,1,4,5
19,6,2,13,3,4,2,2,3,1
19,6,3,9,4,1,3,4,1,7
19,6,4,3,5,3,5,3,2,6
19,7,1,6,1,4,2,4,2,6
19,7,2,5,3,2,5,3,1,5
19,7,3,4,4,1,3,2,3,3
19,7,4,12,2,5,1,1,4,4
19,8,1,15,5,1,1,1,1,7
19,8,2,10,4,3,3,4,4,3
19,8,3,1,1,2,2,3,2,2
19,8,4,8,2,5,4,2,3,1
19,9,1,4,4,4,4,2,1,1
19,9,2,12,5,5,3,4,4,3
19,9,3,16,2,3,5,1,3,7
19,9,4,3,3,1,1,3,2,2
19,10,1,10,5,4,1,3,4,4
19,10,2,2,4,5,5,2,3,5
19,10,3,7,2,3,4,1,2,2
19,10,4,14,1,1,2,4,1,6
19,11,1,8,4,3,2,3,1,1
19,11,2,15,2,5,1,1,4,7
19,11,3,5,3,2,3,2,2,6
19,11,4,9,1,1,5,4,3,3
19,12,1,1,1,1,1,1,2,2
19,12,2,11,3,2,3,3,3,5
19,12,3,6,4,5,2,4,1,6
19,12,4,13,5,4,4,2,4,4
20,1,1,14,4,5,1,3,2,4
20,1,2,8,5,2,4,4,4,7
20,1,3,6,2,4,3,2,1,3
20,1,4,5,3,3,5,1,3,1
20,2,1,10,1,1,5,1,4,5
20,2,2,1,2,4,4,2,2,7
20,2,3,7,5,2,2,3,3,1
20,2,4,2,3,3,3,4,1,4
20,3,1,4,5,4,2,1,4,3
20,3,2,3,2,1,5,3,2,5
20,3,3,13,1,2,4,2,3,2
20,3,4,15,4,5,3,4,1,6
20,4,1,11,5,1,4,2,1,3
20,4,2,9,2,2,5,1,3,5
20,4,3,16,4,4,3,3,2,7
20,4,4,12,3,3,1,4,4,6
20,5,1,14,5,2,3,2,2,2
20,5,2,7,3,5,1,3,1,4
20,5,3,16,4,4,4,4,4,5
20,5,4,13,1,3,2,1,3,1
20,6,1,15,1,3,1,3,4,6
20,6,2,8,4,4,4,1,2,7
20,6,3,12,2,1,2,2,3,1
20,6,4,1,3,5,5,4,1,2
20,7,1,9,3,3,5,3,3,4
20,7,2,4,2,5,2,4,1,2
20,7,3,6,5,1,1,2,2,6
20,7,4,3,1,2,3,1,4,3
20,8,1,5,4,1,4,4,3,5
20,8,2,10,3,5,3,2,1,1
20,8,3,2,5,2,2,1,2,4
20,8,4,11,2,3,5,3,4,7
20,9,1,15,5,3,4,1,3,7
20,9,2,16,1,4,1,2,4,3
20,9,3,14,4,5,3,3,1,5
20,9,4,4,2,1,2,4,2,1
20,10,1,12,4,5,3,3,3,6
20,10,2,8,1,2,5,4,2,4
20,10,3,7,2,1,4,1,4,2
20,10,4,10,3,4,1,2,1,3
20,11,1,11,1,2,5,2,1,7
20,11,2,13,4,5,3,3,3,3
20,11,3,1,3,3,2,4,2,5
20,11,4,3,5,4,1,1,4,4
20,12,1,6,2,3,1,3,3,7
20,12,2,9,3,2,4,4,1,6
20,12,3,2,1,4,2,2,4,1
20,12,4,5,5,1,5,1,2,2
21,1,1,5,1,2,3,4,2,5
21,1,2,4,4,4,4,2,3,1
21,1,3,15,3,1,5,3,1,6
21,1,4,7,5,3,2,1,4,2
21,2,1,16,1,2,4,2,4,4
21,2,2,9,3,3,2,4,2,6
21,2,3,10,2,5,1,3,1,3
21,2,4,8,5,4,3,1,3,1
21,3,1,2,4,1,1,2,4,3
21,3,2,13,3,3,3,1,1,5
21,3,3,14,2,5,5,4,3,7
21,3,4,11,5,4,4,3,2,4
21,4,1,12,1,5,2,3,3,2
21,4,2,6,2,2,1,4,4,5
21,4,3,3,3,4,4,2,1,3
21,4,4,1,4,1,5,1,2,6
21,5,1,3,5,1,5,1,2,2
21,5,2,7,1,5,2,3,1,7
21,5,3,4,2,2,1,4,4,4
21,5,4,10,4,3,3,2,3,1
21,6,1,1,2,4,2,3,3,1
21,6,2,14,1,2,1,2,2,4
21,6,3,11,3,3,5,1,4,7
21,6,4,13,5,1,3,4,1,2
21,7,1,12,5,1,5,2,4,6
21,7,2,16,4,5,4,3,1,3
21,7,3,8,2,4,2,4,2,5
21,7,4,15,1,2,3,1,3,2
21,8,1,5,4,5,4,4,4,7
21,8,2,9,1,2,2,2,1,1
21,8,3,2,2,1,3,3,2,6
21,8,4,6,3,3,1,1,3,3
21,9,1,13,1,1,2,2,3,3
21,9,2,11,4,5,1,3,4,1
21,9,3,5,3,4,4,1,2,4
21,9,4,4,5,3,5,4,1,5
21,10,1,2,4,5,5,4,2,6
21,10,2,7,3,2,1,3,4,5
21,10,3,14,5,3,3,1,3,7
21,10,4,16,2,4,4,2,1,2
21,11,1,6,2,2,4,4,4,2
21,11,2,1,4,1,3,1,2,6
21,11,3,3,1,5,2,2,3,3
21,11,4,10,3,4,1,3,1,4
21,12,1,15,1,1,2,1,3,1
21,12,2,8,5,3,5,3,4,4
21,12,3,12,3,4,4,4,2,7
21,12,4,9,2,5,1,2,1,5
22,1,1,5,2,1,4,4,3,1
22,1,2,9,5,3,5,2,4,6
22,1,3,8,3,4,1,1,2,4
22,1,4,12,4,2,3,3,1,2
22,2,1,2,5,3,2,2,2,7
22,2,2,4,1,2,5,1,3,3
22,2,3,13,4,5,3,4,1,5
22,2,4,6,3,1,1,3,4,2
22,3,1,15,4,5,3,2,4,4
22,3,2,11,5,3,4,1,2,3
22,3,3,7,1,4,2,4,3,5
22,3,4,1,2,2,5,3,1,6
22,4,1,10,1,3,1,1,1,3
22,4,2,14,4,1,5,2,4,7
22,4,3,3,2,4,2,4,2,1
22,4,4,16,3,5,4,3,3,2
22,5,1,4,1,5,2,2,2,5
22,5,2,2,4,3,4,4,3,4
22,5,3,13,5,2,3,3,4,6
22,5,4,5,2,1,1,1,1,1
22,6,1,9,3,4,5,1,2,4
22,6,2,12,5,2,3,3,3,7
22,6,3,7,4,1,2,2,1,3
22,6,4,10,2,3,1,4,4,6
22,7,1,1,1,4,4,2,2,2
22,7,2,11,3,5,5,1,1,1
22,7,3,3,2,3,1,4,4,7
22,7,4,14,5,2,3,3,3,5
22,8,1,16,3,2,4,3,3,7
22,8,2,6,4,5,3,1,4,6
22,8,3,15,1,1,2,4,1,5
22,8,4,8,5,4,5,2,2,2
22,9,1,13,5,3,1,2,4,4
22,9,2,12,2,1,4,3,1,1
22,9,3,11,4,4,3,4,3,3
22,9,4,8,1,2,5,1,2,5
22,10,1,2,4,1,5,2,4,3
22,10,2,14,2,4,1,3,3,1
22,10,3,9,3,5,2,4,2,2
22,10,4,4,5,2,4,1,1,6
22,11,1,10,2,2,1,3,2,6
22,11,2,5,1,3,3,1,1,7
22,11,3,1,3,5,2,2,3,4
22,11,4,16,5,4,4,4,4,2
22,12,1,3,3,5,2,2,2,7
22,12,2,6,1,3,3,4,1,3
22,12,3,7,4,1,5,1,3,5
22,12,4,15,5,4,4,3,4,1
23,1,1,14,3,1,2,2,4,4
23,1,2,2,4,2,5,1,1,5
23,1,3,5,1,5,3,3,3,6
23,1,4,1,2,3,1,4,2,2
23,2,1,15,4,3,4,3,3,4
23,2,2,8,1,1,5,4,4,7
23,2,3,11,3,4,2,1,1,3
23,2,4,13,2,5,1,2,2,1
23,3,1,3,4,5,4,1,4,6
23,3,2,7,5,2,3,2,2,3
23,3,3,10,3,3,1,4,3,2
23,3,4,16,1,4,5,3,1,5
23,4,1,9,1,5,5,1,3,7
23,4,2,6,4,3,4,4,1,6
23,4,3,4,2,1,2,3,2,1
23,4,4,12,5,2,3,2,4,4
23,5,1,6,5,1,1,4,1,5
23,5,2,11,2,4,2,1,2,7
23,5,3,7,1,5,5,3,3,2
23,5,4,16,3,2,3,2,4,1
23,6,1,14,4,4,4,3,4,7
23,6,2,9,5,3,1,4,2,5
23,6,3,12,3,1,3,2,3,4
23,6,4,1,2,2,2,1,1,3
23,7,1,10,4,5,1,1,3,6
23,7,2,2,5,1,3,2,4,4
23,7,3,3,1,2,5,4,1,3
23,7,4,5,2,3,4,3,2,1
23,8,1,8,3,4,2,3,4,2
23,8,2,13,4,3,4,2,3,6
23,8,3,15,5,2,3,4,1,7
23,8,4,4,2,1,5,1,2,1
23,9,1,4,4,1,4,1,3,4
23,9,2,9,3,4,2,2,2,2
23,9,3,3,5,2,5,3,4,5
23,9,4,13,1,5,1,4,1,3
23,10,1,8,3,4,2,1,1,7
23,10,2,14,1,5,3,2,2,4
23,10,3,15,5,2,4,3,3,5
23,10,4,10,2,3,1,4,4,1
23,11,1,2,3,5,3,2,3,4
23,11,2,7,2,1,2,1,4,2
23,11,3,16,4,4,1,4,2,6
23,11,4,5,1,3,5,3,1,3
23,12,1,6,2,4,2,1,1,3
23,12,2,11,5,3,3,2,3,1
23,12,3,1,1,2,1,3,4,6
23,12,4,12,3,1,4,4,2,7
24,1,1,15,2,1,3,4,3,4
24,1,2,5,4,5,5,3,4,2
24,1,3,4,5,4,1,2,2,5
24,1,4,1,1,2,2,1,1,3
24,2,1,13,2,2,3,1,2,2
24,2,2,16,4,3,4,4,3,1
24,2,3,11,5,4,2,3,1,6
24,2,4,7,3,5,5,2,4,5
24,3,1,14,5,2,3,2,4,3
24,3,2,3,3,5,4,3,1,6
24,3,3,6,1,1,1,1,2,7
24,3,4,2,4,3,5,4,3,4
24,4,1,12,2,1,4,4,1,1
24,4,2,10,3,4,1,1,4,7
24,4,3,8,4,3,5,3,2,2
24,4,4,9,1,5,2,2,3,5
24,5,1,5,2,4,5,2,2,3
24,5,2,12,1,1,2,4,3,4
24,5,3,3,3,3,4,1,1,1
24,5,4,15,4,2,1,3,4,2
24,6,1,10,1,4,2,1,1,2
24,6,2,7,4,3,1,3,2,5
24,6,3,6,5,5,3,2,4,7
24,6,4,16,2,2,4,4,3,6
24,7,1,2,3,1,3,2,4,4
24,7,2,13,4,3,1,1,1,1
24,7,3,4,1,4,4,3,2,6
24,7,4,14,5,5,5,4,3,5
24,8,1,9,2,5,5,3,4,5
24,8,2,1,3,1,3,1,1,3
24,8,3,11,4,3,4,4,2,2
24,8,4,8,5,2,2,2,3,7
24,9,1,15,5,4,3,2,4,3
24,9,2,16,3,1,2,3,3,6
24,9,3,11,2,5,5,4,1,4
24,9,4,7,1,2,1,1,2,1
24,10,1,4,3,3,4,4,2,4
24,10,2,3,1,2,1,3,4,2
24,10,3,12,5,5,5,2,3,6
24,10,4,10,2,4,2,1,1,7
24,11,1,6,5,4,4,1,1,7
24,11,2,14,4,1,3,4,3,5
24,11,3,5,1,5,2,3,2,1
24,11,4,9,2,2,1,2,4,3
24,12,1,1,4,1,5,4,3,5
24,12,2,2,1,5,4,1,4,1
24,12,3,8,3,3,3,2,1,6
24,12,4,13,5,2,2,3,2,4
25,1,1,8,3,3,5,1,2,7
25,1,2,13,4,1,3,2,1,3
25,1,3,16,2,4,1,3,4,2
25,1,4,7,1,2,4,4,3,6
25,2,1,9,4,4,5,4,1,5
25,2,2,14,3,1,2,1,4,1
25,2,3,3,2,3,3,3,3,3
25,2,4,15,5,5,1,2,2,4
25,3,1,1,4,3,1,1,1,7
25,3,2,5,1,5,3,2,3,5
25,3,3,10,2,2,2,4,2,2
25,3,4,6,3,4,4,3,4,6
25,4,1,4,3,2,3,2,1,7
25,4,2,11,2,5,1,4,2,4
25,4,3,12,5,1,5,3,3,3
25,4,4,2,1,4,2,1,4,1
25,5,1,6,2,5,2,4,4,7
25,5,2,1,4,1,5,3,3,2
25,5,3,9,1,4,1,2,2,5
25,5,4,8,5,3,4,1,1,3
25,6,1,10,3,1,4,1,3,1
25,6,2,3,5,3,5,4,1,4
25,6,3,13,4,2,3,2,4,2
25,6,4,5,2,5,2,3,2,6
25,7,1,15,3,4,3,3,4,5
25,7,2,11,4,3,5,4,2,3
25,7,3,4,1,2,1,2,1,7
25,7,4,7,5,1,4,1,3,2
25,8,1,2,5,5,4,1,1,6
25,8,2,12,4,1,2,3,4,4
25,8,3,16,3,2,5,2,2,1
25,8,4,14,2,4,1,4,3,7
25,9,1,4,2,2,4,3,3,3
25,9,2,2,5,4,5,1,2,4
25,9,3,14,4,5,1,2,4,5
25,9,4,15,1,3,3,4,1,6
25,10,1,5,1,3,2,1,4,1
25,10,2,16,3,1,3,2,3,2
25,10,3,12,5,5,4,4,1,3
25,10,4,9,2,4,5,3,2,5
25,11,1,1,5,5,5,3,1,1
25,11,2,13,4,2,3,2,2,6
25,11,3,6,1,1,1,1,4,7
25,11,4,3,3,3,2,4,3,4
25,12,1,7,2,3,1,2,1,5
25,12,2,10,4,4,4,3,2,3
25,12,3,11,3,2,2,4,4,2
25,12,4,8,1,1,3,1,3,7
26,1,1,8,5,4,5,1,3,2
26,1,2,16,2,1,2,4,1,6
26,1,3,1,3,2,1,2,4,4
26,1,4,14,1,3,4,3,2,1
26,2,1,13,3,3,1,3,2,6
26,2,2,7,5,2,2,2,3,5
26,2,3,9,2,4,5,1,4,3
26,2,4,2,4,5,3,4,1,2
26,3,1,11,3,2,2,2,1,1
26,3,2,4,1,1,3,4,4,4
26,3,3,12,4,5,4,3,2,7
26,3,4,10,5,4,5,1,3,2
26,4,1,3,4,1,3,2,3,1
26,4,2,5,5,2,5,3,1,7
26,4,3,6,2,3,1,4,2,6
26,4,4,15,1,5,4,1,4,4
26,5,1,13,3,4,2,3,1,5
26,5,2,4,1,1,4,2,3,3
26,5,3,1,4,5,1,1,2,7
26,5,4,15,2,3,3,4,4,6
26,6,1,14,4,1,1,3,4,4
26,6,2,12,3,2,4,1,1,5
26,6,3,8,2,5,3,4,2,1
26,6,4,7,1,4,5,2,3,2
26,7,1,11,1,5,1,3,2,7
26,7,2,3,5,3,2,2,1,3
26,7,3,2,4,2,3,4,3,4
26,7,4,6,2,1,5,1,4,5
26,8,1,10,1,1,3,1,3,2
26,8,2,5,3,3,4,4,2,6
26,8,3,16,4,2,1,2,4,1
26,8,4,9,5,4,2,3,1,3
26,9,1,9,2,5,5,4,2,1
26,9,2,16,1,1,3,2,4,4
26,9,3,4,5,4,2,3,3,6
26,9,4,13,3,3,4,1,1,3
26,10,1,10,4,3,2,4,4,5
26,10,2,14,3,4,1,1,2,2
26,10,3,8,5,2,5,3,1,7
26,10,4,1,2,5,4,2,3,4
26,11,1,6,1,4,1,3,2,5
26,11,2,3,2,1,2,4,4,2
26,11,3,11,4,2,5,2,1,3
26,11,4,2,3,5,4,1,3,6
26,12,1,7,4,1,2,2,4,4
26,12,2,5,1,4,5,1,3,6
26,12,3,15,2,2,4,4,1,7
26,12,4,12,5,3,3,3,2,1
27,1,1,11,2,2,5,1,4,1
27,1,2,7,5,5,1,4,2,3
27,1,3,9,3,3,3,2,1,2
27,1,4,3,4,4,2,3,3,5
27,2,1,1,3,5,1,4,4,4
27,2,2,14,1,1,4,3,3,7
27,2,3,12,5,3,3,1,2,1
27,2,4,13,2,4,5,2,1,6
27,3,1,10,1,2,1,4,2,3
27,3,2,5,3,3,4,3,3,2
27,3,3,6,4,5,2,1,1,5
27,3,4,15,5,1,3,2,4,7
27,4,1,8,1,5,3,2,4,5
27,4,2,4,3,1,5,3,2,1
27,4,3,16,4,4,1,1,1,6
27,4,4,2,5,2,2,4,3,3
27,5,1,5,2,3,4,4,2,7
27,5,2,1,3,4,5,3,1,4
27,5,3,10,4,1,2,2,4,2
27,5,4,11,1,2,1,1,3,3
27,6,1,15,3,1,1,1,4,2
27,6,2,3,5,3,3,4,2,1
27,6,3,8,4,4,2,3,1,5
27,6,4,16,2,5,4,2,3,4
27,7,1,9,5,5,3,4,3,7
27,7,2,12,1,3,5,2,2,6
27,7,3,13,2,2,4,3,4,2
27,7,4,2,4,1,2,1,1,5
27,8,1,6,2,5,4,1,3,3
27,8,2,14,5,4,3,4,4,4
27,8,3,4,3,2,1,3,1,1
27,8,4,7,1,3,5,2,2,6
27,9,1,14,2,2,4,4,4,1
27,9,2,16,5,1,5,2,3,7
27,9,3,7,3,5,3,3,2,4
27,9,4,5,4,4,1,1,1,2
27,10,1,3,1,3,2,1,4,6
27,10,2,8,3,2,4,2,1,7
27,10,3,15,4,4,3,3,3,3
27,10,4,1,5,5,1,4,2,5
27,11,1,6,2,1,5,4,1,1
27,11,2,2,3,5,4,1,2,2
27,11,3,13,4,2,3,2,3,4
27,11,4,12,1,3,2,3,4,6
27,12,1,10,2,3,2,3,2,5
27,12,2,4,5,1,1,2,3,7
27,12,3,9,1,4,5,4,1,3
27,12,4,11,3,2,3,1,4,1
28,1,1,6,4,1,2,2,3,2
28,1,2,13,1,3,5,1,2,4
28,1,3,11,5,5,1,3,4,6
28,1,4,8,2,4,4,4,1,3
28,2,1,2,4,3,5,4,3,6
28,2,2,12,1,1,3,2,4,5
28,2,3,10,5,4,2,3,2,4
28,2,4,5,3,2,1,1,1,7
28,3,1,14,4,1,2,2,1,3
28,3,2,3,2,5,4,4,2,5
28,3,3,9,3,3,5,3,4,2
28,3,4,1,5,4,1,1,3,1
28,4,1,7,1,2,4,4,1,6
28,4,2,15,3,1,5,2,2,4
28,4,3,4,4,4,1,1,3,3
28,4,4,16,2,5,3,3,4,7
28,5,1,3,5,3,3,3,3,2
28,5,2,11,1,5,4,4,1,7
28,5,3,1,2,2,2,1,4,1
28,5,4,7,3,4,5,2,2,5
28,6,1,8,2,5,4,2,1,7
28,6,2,5,4,1,1,4,3,5
28,6,3,16,1,3,3,3,2,3
28,6,4,10,5,2,2,1,4,6
28,7,1,4,4,1,2,2,1,2
28,7,2,13,1,4,3,3,3,1
28,7,3,12,2,5,4,1,2,3
28,7,4,15,3,3,5,4,4,4
28,8,1,14,4,1,4,2,1,7
28,8,2,6,1,3,3,4,2,1
28,8,3,9,5,2,1,1,3,5
28,8,4,2,3,4,2,3,4,6
28,9,1,9,2,5,1,3,1,2
28,9,2,8,5,2,5,2,4,4
28,9,3,14,1,3,2,1,2,7
28,9,4,1,4,4,3,4,3,3
28,10,1,5,3,1,1,1,3,1
28,10,2,4,2,2,4,4,2,6
28,10,3,3,5,5,5,2,4,4
28,10,4,6,4,4,2,3,1,5
28,11,1,7,1,5,1,3,2,5
28,11,2,11,2,1,5,4,3,2
28,11,3,10,3,2,3,2,4,7
28,11,4,2,5,3,4,1,1,1
28,12,1,16,5,5,1,1,2,2
28,12,2,15,3,1,5,4,3,6
28,12,3,13,4,3,3,3,1,3
28,12,4,12,2,2,2,2,4,4
29,1,1,11,3,2,1,4,3,4
29,1,2,15,5,1,2,1,1,1
29,1,3,1,4,3,5,2,2,7
29,1,4,10,1,4,4,3,4,6
29,2,1,6,1,5,3,3,2,2
29,2,2,3,2,4,4,1,3,3
29,2,3,7,5,1,2,2,1,6
29,2,4,12,4,3,5,4,4,5
29,3,1,5,2,4,1,4,4,3
29,3,2,14,3,2,3,2,2,7
29,3,3,4,4,3,2,3,1,1
29,3,4,13,1,5,4,1,3,4
29,4,1,8,2,2,1,2,2,2
29,4,2,2,1,1,5,3,4,7
29,4,3,16,5,4,4,4,3,5
29,4,4,9,3,5,3,1,1,3
29,5,1,11,5,3,3,2,3,6
29,5,2,5,3,1,2,4,1,4
29,5,3,14,1,5,4,3,4,1
29,5,4,7,4,4,1,1,2,5
29,6,1,9,1,1,2,4,3,1
29,6,2,16,4,5,3,2,2,3
29,6,3,8,5,4,1,1,1,5
29,6,4,12,2,2,5,3,4,2
